Date,Year,Quarter,Quarter No,Month No,Month Name,Month Short Name,Month Short Name Plus Year,DateSort,Day Name,Details,Day Number,Month Sort
2019-01-03 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190103","Thursday","03-Jan-2019",3,"201901"
2019-01-04 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190104","Friday","04-Jan-2019",4,"201901"
2019-01-05 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190105","Saturday","05-Jan-2019",5,"201901"
2019-01-06 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190106","Sunday","06-Jan-2019",6,"201901"
2019-01-07 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190107","Monday","07-Jan-2019",7,"201901"
2019-01-08 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190108","Tuesday","08-Jan-2019",8,"201901"
2019-01-09 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190109","Wednesday","09-Jan-2019",9,"201901"
2019-01-10 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190110","Thursday","10-Jan-2019",10,"201901"
2019-01-11 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190111","Friday","11-Jan-2019",11,"201901"
2019-01-12 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190112","Saturday","12-Jan-2019",12,"201901"
2019-01-13 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190113","Sunday","13-Jan-2019",13,"201901"
2019-01-14 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190114","Monday","14-Jan-2019",14,"201901"
2019-01-15 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190115","Tuesday","15-Jan-2019",15,"201901"
2019-01-16 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190116","Wednesday","16-Jan-2019",16,"201901"
2019-01-17 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190117","Thursday","17-Jan-2019",17,"201901"
2019-01-18 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190118","Friday","18-Jan-2019",18,"201901"
2019-01-19 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190119","Saturday","19-Jan-2019",19,"201901"
2019-01-20 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190120","Sunday","20-Jan-2019",20,"201901"
2019-01-21 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190121","Monday","21-Jan-2019",21,"201901"
2019-01-22 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190122","Tuesday","22-Jan-2019",22,"201901"
2019-01-23 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190123","Wednesday","23-Jan-2019",23,"201901"
2019-01-24 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190124","Thursday","24-Jan-2019",24,"201901"
2019-01-25 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190125","Friday","25-Jan-2019",25,"201901"
2019-01-26 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190126","Saturday","26-Jan-2019",26,"201901"
2019-01-27 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190127","Sunday","27-Jan-2019",27,"201901"
2019-01-28 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190128","Monday","28-Jan-2019",28,"201901"
2019-01-29 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190129","Tuesday","29-Jan-2019",29,"201901"
2019-01-30 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190130","Wednesday","30-Jan-2019",30,"201901"
2019-01-31 00:00:00.000,2019,"Q1",1,1,"January","Jan","Jan,19","20190131","Thursday","31-Jan-2019",31,"201901"
2019-02-01 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190201","Friday","01-Feb-2019",1,"201902"
2019-02-02 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190202","Saturday","02-Feb-2019",2,"201902"
2019-02-03 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190203","Sunday","03-Feb-2019",3,"201902"
2019-02-04 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190204","Monday","04-Feb-2019",4,"201902"
2019-02-05 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190205","Tuesday","05-Feb-2019",5,"201902"
2019-02-06 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190206","Wednesday","06-Feb-2019",6,"201902"
2019-02-07 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190207","Thursday","07-Feb-2019",7,"201902"
2019-02-08 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190208","Friday","08-Feb-2019",8,"201902"
2019-02-09 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190209","Saturday","09-Feb-2019",9,"201902"
2019-02-10 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190210","Sunday","10-Feb-2019",10,"201902"
2019-02-11 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190211","Monday","11-Feb-2019",11,"201902"
2019-02-12 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190212","Tuesday","12-Feb-2019",12,"201902"
2019-02-13 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190213","Wednesday","13-Feb-2019",13,"201902"
2019-02-14 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190214","Thursday","14-Feb-2019",14,"201902"
2019-02-15 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190215","Friday","15-Feb-2019",15,"201902"
2019-02-16 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190216","Saturday","16-Feb-2019",16,"201902"
2019-02-17 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190217","Sunday","17-Feb-2019",17,"201902"
2019-02-18 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190218","Monday","18-Feb-2019",18,"201902"
2019-02-19 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190219","Tuesday","19-Feb-2019",19,"201902"
2019-02-20 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190220","Wednesday","20-Feb-2019",20,"201902"
2019-02-21 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190221","Thursday","21-Feb-2019",21,"201902"
2019-02-22 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190222","Friday","22-Feb-2019",22,"201902"
2019-02-23 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190223","Saturday","23-Feb-2019",23,"201902"
2019-02-24 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190224","Sunday","24-Feb-2019",24,"201902"
2019-02-25 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190225","Monday","25-Feb-2019",25,"201902"
2019-02-26 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190226","Tuesday","26-Feb-2019",26,"201902"
2019-02-27 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190227","Wednesday","27-Feb-2019",27,"201902"
2019-02-28 00:00:00.000,2019,"Q1",1,2,"February","Feb","Feb,19","20190228","Thursday","28-Feb-2019",28,"201902"
2019-03-01 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190301","Friday","01-Mar-2019",1,"201903"
2019-03-02 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190302","Saturday","02-Mar-2019",2,"201903"
2019-03-03 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190303","Sunday","03-Mar-2019",3,"201903"
2019-03-04 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190304","Monday","04-Mar-2019",4,"201903"
2019-03-05 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190305","Tuesday","05-Mar-2019",5,"201903"
2019-03-06 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190306","Wednesday","06-Mar-2019",6,"201903"
2019-03-07 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190307","Thursday","07-Mar-2019",7,"201903"
2019-03-08 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190308","Friday","08-Mar-2019",8,"201903"
2019-03-09 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190309","Saturday","09-Mar-2019",9,"201903"
2019-03-10 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190310","Sunday","10-Mar-2019",10,"201903"
2019-03-11 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190311","Monday","11-Mar-2019",11,"201903"
2019-03-12 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190312","Tuesday","12-Mar-2019",12,"201903"
2019-03-13 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190313","Wednesday","13-Mar-2019",13,"201903"
2019-03-14 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190314","Thursday","14-Mar-2019",14,"201903"
2019-03-15 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190315","Friday","15-Mar-2019",15,"201903"
2019-03-16 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190316","Saturday","16-Mar-2019",16,"201903"
2019-03-17 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190317","Sunday","17-Mar-2019",17,"201903"
2019-03-18 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190318","Monday","18-Mar-2019",18,"201903"
2019-03-19 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190319","Tuesday","19-Mar-2019",19,"201903"
2019-03-20 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190320","Wednesday","20-Mar-2019",20,"201903"
2019-03-21 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190321","Thursday","21-Mar-2019",21,"201903"
2019-03-22 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190322","Friday","22-Mar-2019",22,"201903"
2019-03-23 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190323","Saturday","23-Mar-2019",23,"201903"
2019-03-24 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190324","Sunday","24-Mar-2019",24,"201903"
2019-03-25 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190325","Monday","25-Mar-2019",25,"201903"
2019-03-26 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190326","Tuesday","26-Mar-2019",26,"201903"
2019-03-27 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190327","Wednesday","27-Mar-2019",27,"201903"
2019-03-28 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190328","Thursday","28-Mar-2019",28,"201903"
2019-03-29 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190329","Friday","29-Mar-2019",29,"201903"
2019-03-30 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190330","Saturday","30-Mar-2019",30,"201903"
2019-03-31 00:00:00.000,2019,"Q1",1,3,"March","Mar","Mar,19","20190331","Sunday","31-Mar-2019",31,"201903"
2019-04-01 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190401","Monday","01-Apr-2019",1,"201904"
2019-04-02 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190402","Tuesday","02-Apr-2019",2,"201904"
2019-04-03 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190403","Wednesday","03-Apr-2019",3,"201904"
2019-04-04 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190404","Thursday","04-Apr-2019",4,"201904"
2019-04-05 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190405","Friday","05-Apr-2019",5,"201904"
2019-04-06 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190406","Saturday","06-Apr-2019",6,"201904"
2019-04-07 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190407","Sunday","07-Apr-2019",7,"201904"
2019-04-08 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190408","Monday","08-Apr-2019",8,"201904"
2019-04-09 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190409","Tuesday","09-Apr-2019",9,"201904"
2019-04-10 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190410","Wednesday","10-Apr-2019",10,"201904"
2019-04-11 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190411","Thursday","11-Apr-2019",11,"201904"
2019-04-12 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190412","Friday","12-Apr-2019",12,"201904"
2019-04-13 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190413","Saturday","13-Apr-2019",13,"201904"
2019-04-14 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190414","Sunday","14-Apr-2019",14,"201904"
2019-04-15 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190415","Monday","15-Apr-2019",15,"201904"
2019-04-16 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190416","Tuesday","16-Apr-2019",16,"201904"
2019-04-17 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190417","Wednesday","17-Apr-2019",17,"201904"
2019-04-18 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190418","Thursday","18-Apr-2019",18,"201904"
2019-04-19 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190419","Friday","19-Apr-2019",19,"201904"
2019-04-20 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190420","Saturday","20-Apr-2019",20,"201904"
2019-04-21 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190421","Sunday","21-Apr-2019",21,"201904"
2019-04-22 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190422","Monday","22-Apr-2019",22,"201904"
2019-04-23 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190423","Tuesday","23-Apr-2019",23,"201904"
2019-04-24 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190424","Wednesday","24-Apr-2019",24,"201904"
2019-04-25 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190425","Thursday","25-Apr-2019",25,"201904"
2019-04-26 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190426","Friday","26-Apr-2019",26,"201904"
2019-04-27 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190427","Saturday","27-Apr-2019",27,"201904"
2019-04-28 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190428","Sunday","28-Apr-2019",28,"201904"
2019-04-29 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190429","Monday","29-Apr-2019",29,"201904"
2019-04-30 00:00:00.000,2019,"Q2",2,4,"April","Apr","Apr,19","20190430","Tuesday","30-Apr-2019",30,"201904"
2019-05-01 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190501","Wednesday","01-May-2019",1,"201905"
2019-05-02 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190502","Thursday","02-May-2019",2,"201905"
2019-05-03 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190503","Friday","03-May-2019",3,"201905"
2019-05-04 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190504","Saturday","04-May-2019",4,"201905"
2019-05-05 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190505","Sunday","05-May-2019",5,"201905"
2019-05-06 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190506","Monday","06-May-2019",6,"201905"
2019-05-07 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190507","Tuesday","07-May-2019",7,"201905"
2019-05-08 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190508","Wednesday","08-May-2019",8,"201905"
2019-05-09 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190509","Thursday","09-May-2019",9,"201905"
2019-05-10 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190510","Friday","10-May-2019",10,"201905"
2019-05-11 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190511","Saturday","11-May-2019",11,"201905"
2019-05-12 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190512","Sunday","12-May-2019",12,"201905"
2019-05-13 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190513","Monday","13-May-2019",13,"201905"
2019-05-14 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190514","Tuesday","14-May-2019",14,"201905"
2019-05-15 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190515","Wednesday","15-May-2019",15,"201905"
2019-05-16 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190516","Thursday","16-May-2019",16,"201905"
2019-05-17 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190517","Friday","17-May-2019",17,"201905"
2019-05-18 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190518","Saturday","18-May-2019",18,"201905"
2019-05-19 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190519","Sunday","19-May-2019",19,"201905"
2019-05-20 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190520","Monday","20-May-2019",20,"201905"
2019-05-21 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190521","Tuesday","21-May-2019",21,"201905"
2019-05-22 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190522","Wednesday","22-May-2019",22,"201905"
2019-05-23 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190523","Thursday","23-May-2019",23,"201905"
2019-05-24 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190524","Friday","24-May-2019",24,"201905"
2019-05-25 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190525","Saturday","25-May-2019",25,"201905"
2019-05-26 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190526","Sunday","26-May-2019",26,"201905"
2019-05-27 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190527","Monday","27-May-2019",27,"201905"
2019-05-28 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190528","Tuesday","28-May-2019",28,"201905"
2019-05-29 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190529","Wednesday","29-May-2019",29,"201905"
2019-05-30 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190530","Thursday","30-May-2019",30,"201905"
2019-05-31 00:00:00.000,2019,"Q2",2,5,"May","May","May,19","20190531","Friday","31-May-2019",31,"201905"
2019-06-01 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190601","Saturday","01-Jun-2019",1,"201906"
2019-06-02 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190602","Sunday","02-Jun-2019",2,"201906"
2019-06-03 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190603","Monday","03-Jun-2019",3,"201906"
2019-06-04 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190604","Tuesday","04-Jun-2019",4,"201906"
2019-06-05 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190605","Wednesday","05-Jun-2019",5,"201906"
2019-06-06 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190606","Thursday","06-Jun-2019",6,"201906"
2019-06-07 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190607","Friday","07-Jun-2019",7,"201906"
2019-06-08 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190608","Saturday","08-Jun-2019",8,"201906"
2019-06-09 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190609","Sunday","09-Jun-2019",9,"201906"
2019-06-10 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190610","Monday","10-Jun-2019",10,"201906"
2019-06-11 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190611","Tuesday","11-Jun-2019",11,"201906"
2019-06-12 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190612","Wednesday","12-Jun-2019",12,"201906"
2019-06-13 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190613","Thursday","13-Jun-2019",13,"201906"
2019-06-14 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190614","Friday","14-Jun-2019",14,"201906"
2019-06-15 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190615","Saturday","15-Jun-2019",15,"201906"
2019-06-16 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190616","Sunday","16-Jun-2019",16,"201906"
2019-06-17 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190617","Monday","17-Jun-2019",17,"201906"
2019-06-18 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190618","Tuesday","18-Jun-2019",18,"201906"
2019-06-19 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190619","Wednesday","19-Jun-2019",19,"201906"
2019-06-20 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190620","Thursday","20-Jun-2019",20,"201906"
2019-06-21 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190621","Friday","21-Jun-2019",21,"201906"
2019-06-22 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190622","Saturday","22-Jun-2019",22,"201906"
2019-06-23 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190623","Sunday","23-Jun-2019",23,"201906"
2019-06-24 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190624","Monday","24-Jun-2019",24,"201906"
2019-06-25 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190625","Tuesday","25-Jun-2019",25,"201906"
2019-06-26 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190626","Wednesday","26-Jun-2019",26,"201906"
2019-06-27 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190627","Thursday","27-Jun-2019",27,"201906"
2019-06-28 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190628","Friday","28-Jun-2019",28,"201906"
2019-06-29 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190629","Saturday","29-Jun-2019",29,"201906"
2019-06-30 00:00:00.000,2019,"Q2",2,6,"June","Jun","Jun,19","20190630","Sunday","30-Jun-2019",30,"201906"
2019-07-01 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190701","Monday","01-Jul-2019",1,"201907"
2019-07-02 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190702","Tuesday","02-Jul-2019",2,"201907"
2019-07-03 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190703","Wednesday","03-Jul-2019",3,"201907"
2019-07-04 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190704","Thursday","04-Jul-2019",4,"201907"
2019-07-05 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190705","Friday","05-Jul-2019",5,"201907"
2019-07-06 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190706","Saturday","06-Jul-2019",6,"201907"
2019-07-07 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190707","Sunday","07-Jul-2019",7,"201907"
2019-07-08 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190708","Monday","08-Jul-2019",8,"201907"
2019-07-09 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190709","Tuesday","09-Jul-2019",9,"201907"
2019-07-10 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190710","Wednesday","10-Jul-2019",10,"201907"
2019-07-11 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190711","Thursday","11-Jul-2019",11,"201907"
2019-07-12 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190712","Friday","12-Jul-2019",12,"201907"
2019-07-13 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190713","Saturday","13-Jul-2019",13,"201907"
2019-07-14 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190714","Sunday","14-Jul-2019",14,"201907"
2019-07-15 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190715","Monday","15-Jul-2019",15,"201907"
2019-07-16 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190716","Tuesday","16-Jul-2019",16,"201907"
2019-07-17 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190717","Wednesday","17-Jul-2019",17,"201907"
2019-07-18 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190718","Thursday","18-Jul-2019",18,"201907"
2019-07-19 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190719","Friday","19-Jul-2019",19,"201907"
2019-07-20 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190720","Saturday","20-Jul-2019",20,"201907"
2019-07-21 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190721","Sunday","21-Jul-2019",21,"201907"
2019-07-22 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190722","Monday","22-Jul-2019",22,"201907"
2019-07-23 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190723","Tuesday","23-Jul-2019",23,"201907"
2019-07-24 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190724","Wednesday","24-Jul-2019",24,"201907"
2019-07-25 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190725","Thursday","25-Jul-2019",25,"201907"
2019-07-26 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190726","Friday","26-Jul-2019",26,"201907"
2019-07-27 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190727","Saturday","27-Jul-2019",27,"201907"
2019-07-28 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190728","Sunday","28-Jul-2019",28,"201907"
2019-07-29 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190729","Monday","29-Jul-2019",29,"201907"
2019-07-30 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190730","Tuesday","30-Jul-2019",30,"201907"
2019-07-31 00:00:00.000,2019,"Q3",3,7,"July","Jul","Jul,19","20190731","Wednesday","31-Jul-2019",31,"201907"
2019-08-01 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190801","Thursday","01-Aug-2019",1,"201908"
2019-08-02 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190802","Friday","02-Aug-2019",2,"201908"
2019-08-03 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190803","Saturday","03-Aug-2019",3,"201908"
2019-08-04 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190804","Sunday","04-Aug-2019",4,"201908"
2019-08-05 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190805","Monday","05-Aug-2019",5,"201908"
2019-08-06 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190806","Tuesday","06-Aug-2019",6,"201908"
2019-08-07 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190807","Wednesday","07-Aug-2019",7,"201908"
